variable	Diss	SITE	Habitats	Sim	Site
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.625	DU	Sed-Sed	0.375	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.626	DU	Sed-Sed	0.374	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.627	DU	Sed-Sed	0.373	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.628	DU	Sed-Sed	0.372	DU1
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU1
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU1
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU1
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU2
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU2
DU_SedSed	0.629	DU	Sed-Sed	0.371	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.63	DU	Sed-Sed	0.37	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.631	DU	Sed-Sed	0.369	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.632	DU	Sed-Sed	0.368	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.633	DU	Sed-Sed	0.367	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.634	DU	Sed-Sed	0.366	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.635	DU	Sed-Sed	0.365	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.636	DU	Sed-Sed	0.364	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.637	DU	Sed-Sed	0.363	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.638	DU	Sed-Sed	0.362	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.639	DU	Sed-Sed	0.361	DU2
DU_SedSed	0.64	DU	Sed-Sed	0.36	DU2
DU_SedSed	0.64	DU	Sed-Sed	0.36	DU2
DU_SedSed	0.64	DU	Sed-Sed	0.36	DU2
DU_SedSed	0.64	DU	Sed-Sed	0.36	DU2
DU_SedSed	0.641	DU	Sed-Sed	0.359	DU2
DU_SedSed	0.641	DU	Sed-Sed	0.359	DU2
DU_SedSed	0.641	DU	Sed-Sed	0.359	DU2
DU_SedSed	0.641	DU	Sed-Sed	0.359	DU2
DU_SedSed	0.641	DU	Sed-Sed	0.359	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.642	DU	Sed-Sed	0.358	DU2
DU_SedSed	0.643	DU	Sed-Sed	0.357	DU2
DU_SedSed	0.643	DU	Sed-Sed	0.357	DU1
DU_SedSed	0.643	DU	Sed-Sed	0.357	DU1
DU_SedSed	0.643	DU	Sed-Sed	0.357	DU1
DU_SedSed	0.643	DU	Sed-Sed	0.357	DU1
DU_SedSed	0.644	DU	Sed-Sed	0.356	DU1
DU_SedSed	0.644	DU	Sed-Sed	0.356	DU1
DU_SedSed	0.644	DU	Sed-Sed	0.356	DU1
DU_SedSed	0.644	DU	Sed-Sed	0.356	DU1
DU_SedSed	0.644	DU	Sed-Sed	0.356	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.645	DU	Sed-Sed	0.355	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.646	DU	Sed-Sed	0.354	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.647	DU	Sed-Sed	0.353	DU1
DU_SedSed	0.648	DU	Sed-Sed	0.352	DU1
DU_SedSed	0.648	DU	Sed-Sed	0.352	DU1
DU_SedSed	0.648	DU	Sed-Sed	0.352	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.649	DU	Sed-Sed	0.351	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.65	DU	Sed-Sed	0.35	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.651	DU	Sed-Sed	0.349	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.652	DU	Sed-Sed	0.348	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.653	DU	Sed-Sed	0.347	DU1
DU_SedSed	0.654	DU	Sed-Sed	0.346	DU1
DU_SedSed	0.654	DU	Sed-Sed	0.346	DU1
DU_SedSed	0.655	DU	Sed-Sed	0.345	DU1
DU_SedSed	0.655	DU	Sed-Sed	0.345	DU1
DU_SedSed	0.655	DU	Sed-Sed	0.345	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.656	DU	Sed-Sed	0.344	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.657	DU	Sed-Sed	0.343	DU2
DU_SedSed	0.658	DU	Sed-Sed	0.342	DU2
DU_SedSed	0.658	DU	Sed-Sed	0.342	DU2
DU_SedSed	0.658	DU	Sed-Sed	0.342	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.659	DU	Sed-Sed	0.341	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.66	DU	Sed-Sed	0.34	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.661	DU	Sed-Sed	0.339	DU2
DU_SedSed	0.662	DU	Sed-Sed	0.338	DU2
DU_SedSed	0.662	DU	Sed-Sed	0.338	DU2
DU_SedSed	0.662	DU	Sed-Sed	0.338	DU2
DU_SedSed	0.662	DU	Sed-Sed	0.338	DU2
DU_SedSed	0.662	DU	Sed-Sed	0.338	DU2
DU_SedSed	0.663	DU	Sed-Sed	0.337	DU2
DU_SedSed	0.663	DU	Sed-Sed	0.337	DU2
DU_SedSed	0.663	DU	Sed-Sed	0.337	DU2
DU_SedSed	0.663	DU	Sed-Sed	0.337	DU2
DU_SedSed	0.663	DU	Sed-Sed	0.337	DU2
DU_SedSed	0.664	DU	Sed-Sed	0.336	DU2
DU_SedSed	0.664	DU	Sed-Sed	0.336	DU2
DU_SedSed	0.664	DU	Sed-Sed	0.336	DU2
DU_SedSed	0.664	DU	Sed-Sed	0.336	DU2
DU_SedSed	0.665	DU	Sed-Sed	0.335	DU2
DU_SedSed	0.665	DU	Sed-Sed	0.335	DU2
DU_SedSed	0.665	DU	Sed-Sed	0.335	DU2
DU_SedSed	0.665	DU	Sed-Sed	0.335	DU2
DU_SedSed	0.665	DU	Sed-Sed	0.335	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.666	DU	Sed-Sed	0.334	DU2
DU_SedSed	0.667	DU	Sed-Sed	0.333	DU2
DU_SedSed	0.667	DU	Sed-Sed	0.333	DU2
DU_SedSed	0.667	DU	Sed-Sed	0.333	DU2
DU_SedSed	0.668	DU	Sed-Sed	0.332	DU2
DU_SedSed	0.668	DU	Sed-Sed	0.332	DU2
DU_SedSed	0.668	DU	Sed-Sed	0.332	DU2
DU_SedSed	0.669	DU	Sed-Sed	0.331	DU2
DU_SedSed	0.669	DU	Sed-Sed	0.331	DU2
DU_SedSed	0.669	DU	Sed-Sed	0.331	DU2
DU_SedSed	0.669	DU	Sed-Sed	0.331	DU2
DU_SedSed	0.67	DU	Sed-Sed	0.33	DU2
DU_SedSed	0.671	DU	Sed-Sed	0.329	DU2
DU_SedSed	0.671	DU	Sed-Sed	0.329	DU2
DU_SedSed	0.671	DU	Sed-Sed	0.329	DU2
DU_SedSed	0.671	DU	Sed-Sed	0.329	DU2
DU_SedSed	0.671	DU	Sed-Sed	0.329	DU2
DU_SedSed	0.672	DU	Sed-Sed	0.328	DU2
DU_SedSed	0.672	DU	Sed-Sed	0.328	DU2
DU_SedSed	0.672	DU	Sed-Sed	0.328	DU2
DU_SedSed	0.672	DU	Sed-Sed	0.328	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.673	DU	Sed-Sed	0.327	DU2
DU_SedSed	0.674	DU	Sed-Sed	0.326	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.675	DU	Sed-Sed	0.325	DU2
DU_SedSed	0.676	DU	Sed-Sed	0.324	DU2
DU_SedSed	0.676	DU	Sed-Sed	0.324	DU2
DU_SedSed	0.676	DU	Sed-Sed	0.324	DU2
DU_SedSed	0.677	DU	Sed-Sed	0.323	DU2
DU_SedSed	0.677	DU	Sed-Sed	0.323	DU2
DU_SedSed	0.677	DU	Sed-Sed	0.323	DU2
DU_SedSed	0.678	DU	Sed-Sed	0.322	DU2
DU_SedSed	0.678	DU	Sed-Sed	0.322	DU2
DU_SedSed	0.678	DU	Sed-Sed	0.322	DU1
DU_SedSed	0.678	DU	Sed-Sed	0.322	DU1
DU_SedSed	0.679	DU	Sed-Sed	0.321	DU1
DU_SedSed	0.679	DU	Sed-Sed	0.321	DU1
DU_SedSed	0.679	DU	Sed-Sed	0.321	DU1
DU_SedSed	0.679	DU	Sed-Sed	0.321	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.68	DU	Sed-Sed	0.32	DU1
DU_SedSed	0.681	DU	Sed-Sed	0.319	DU1
DU_SedSed	0.682	DU	Sed-Sed	0.318	DU1
DU_SedSed	0.682	DU	Sed-Sed	0.318	DU1
DU_SedSed	0.682	DU	Sed-Sed	0.318	DU1
DU_SedSed	0.682	DU	Sed-Sed	0.318	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.683	DU	Sed-Sed	0.317	DU1
DU_SedSed	0.684	DU	Sed-Sed	0.316	DU1
DU_SedSed	0.685	DU	Sed-Sed	0.315	DU1
DU_SedSed	0.685	DU	Sed-Sed	0.315	DU1
DU_SedSed	0.685	DU	Sed-Sed	0.315	DU1
DU_SedSed	0.686	DU	Sed-Sed	0.314	DU1
DU_SedSed	0.686	DU	Sed-Sed	0.314	DU1
DU_SedSed	0.686	DU	Sed-Sed	0.314	DU1
DU_SedSed	0.686	DU	Sed-Sed	0.314	DU1
DU_SedSed	0.687	DU	Sed-Sed	0.313	DU1
DU_SedSed	0.687	DU	Sed-Sed	0.313	DU1
DU_SedSed	0.687	DU	Sed-Sed	0.313	DU1
DU_SedSed	0.688	DU	Sed-Sed	0.312	DU1
DU_SedSed	0.688	DU	Sed-Sed	0.312	DU1
DU_SedSed	0.688	DU	Sed-Sed	0.312	DU1
DU_SedSed	0.689	DU	Sed-Sed	0.311	DU1
DU_SedSed	0.69	DU	Sed-Sed	0.31	DU1
DU_SedSed	0.691	DU	Sed-Sed	0.309	DU1
DU_SedSed	0.691	DU	Sed-Sed	0.309	DU1
DU_SedSed	0.692	DU	Sed-Sed	0.308	DU1
DU_SedSed	0.692	DU	Sed-Sed	0.308	DU1
DU_SedSed	0.692	DU	Sed-Sed	0.308	DU1
DU_SedSed	0.692	DU	Sed-Sed	0.308	DU1
DU_SedSed	0.693	DU	Sed-Sed	0.307	DU1
DU_SedSed	0.694	DU	Sed-Sed	0.306	DU1
DU_SedSed	0.694	DU	Sed-Sed	0.306	DU1
DU_SedSed	0.694	DU	Sed-Sed	0.306	DU1
DU_SedSed	0.694	DU	Sed-Sed	0.306	DU1
DU_SedSed	0.695	DU	Sed-Sed	0.305	DU1
DU_SedSed	0.695	DU	Sed-Sed	0.305	DU1
DU_SedSed	0.696	DU	Sed-Sed	0.304	DU1
DU_SedSed	0.696	DU	Sed-Sed	0.304	DU1
DU_SedSed	0.696	DU	Sed-Sed	0.304	DU1
DU_SedSed	0.697	DU	Sed-Sed	0.303	DU1
DU_SedSed	0.697	DU	Sed-Sed	0.303	DU1
DU_SedSed	0.697	DU	Sed-Sed	0.303	DU1
DU_SedSed	0.698	DU	Sed-Sed	0.302	DU1
DU_SedSed	0.698	DU	Sed-Sed	0.302	DU1
DU_SedSed	0.699	DU	Sed-Sed	0.301	DU1
DU_SedSed	0.7	DU	Sed-Sed	0.3	DU1
DU_SedSed	0.701	DU	Sed-Sed	0.299	DU1
DU_SedSed	0.702	DU	Sed-Sed	0.298	DU1
DU_SedSed	0.702	DU	Sed-Sed	0.298	DU1
DU_SedSed	0.707	DU	Sed-Sed	0.293	DU1
DU_SedSed	0.707	DU	Sed-Sed	0.293	DU1
DU_SedSed	0.708	DU	Sed-Sed	0.292	DU1
DU_SedSed	0.708	DU	Sed-Sed	0.292	DU1
DU_SedSed	0.709	DU	Sed-Sed	0.291	DU1
DU_SedSed	0.709	DU	Sed-Sed	0.291	DU1
DU_SedSed	0.71	DU	Sed-Sed	0.29	DU1
DU_SedSed	0.71	DU	Sed-Sed	0.29	DU1
DU_SedSed	0.713	DU	Sed-Sed	0.287	DU1
DU_SedSed	0.714	DU	Sed-Sed	0.286	DU1
DU_SedSed	0.714	DU	Sed-Sed	0.286	DU1
DU_SedSed	0.715	DU	Sed-Sed	0.285	DU1
DU_SedSed	0.717	DU	Sed-Sed	0.283	DU1
DU_SedSed	0.719	DU	Sed-Sed	0.281	DU1
DU_SedSed	0.72	DU	Sed-Sed	0.28	DU1
DU_SedSed	0.721	DU	Sed-Sed	0.279	DU1
DU_SedSed	0.725	DU	Sed-Sed	0.275	DU1
DU_SedSed	0.725	DU	Sed-Sed	0.275	DU1
DU_SedSed	0.727	DU	Sed-Sed	0.273	DU2
DU_SedW	0.796	DU	Sed-Water	0.204	DU1
DU_SedW	0.808	DU	Sed-Water	0.192	DU1
DU_SedW	0.816	DU	Sed-Water	0.184	DU1
DU_SedW	0.839	DU	Sed-Water	0.161	DU1
DU_SedW	0.848	DU	Sed-Water	0.152	DU1
DU_SedW	0.851	DU	Sed-Water	0.149	DU1
DU_SedW	0.851	DU	Sed-Water	0.149	DU1
DU_SedW	0.853	DU	Sed-Water	0.147	DU1
DU_SedW	0.853	DU	Sed-Water	0.147	DU1
DU_SedW	0.853	DU	Sed-Water	0.147	DU1
DU_SedW	0.854	DU	Sed-Water	0.146	DU1
DU_SedW	0.854	DU	Sed-Water	0.146	DU1
DU_SedW	0.854	DU	Sed-Water	0.146	DU1
DU_SedW	0.857	DU	Sed-Water	0.143	DU1
DU_SedW	0.857	DU	Sed-Water	0.143	DU1
DU_SedW	0.857	DU	Sed-Water	0.143	DU1
DU_SedW	0.857	DU	Sed-Water	0.143	DU1
DU_SedW	0.861	DU	Sed-Water	0.139	DU1
DU_SedW	0.861	DU	Sed-Water	0.139	DU1
DU_SedW	0.862	DU	Sed-Water	0.138	DU1
DU_SedW	0.862	DU	Sed-Water	0.138	DU1
DU_SedW	0.863	DU	Sed-Water	0.137	DU1
DU_SedW	0.863	DU	Sed-Water	0.137	DU1
DU_SedW	0.865	DU	Sed-Water	0.135	DU1
DU_SedW	0.866	DU	Sed-Water	0.134	DU1
DU_SedW	0.867	DU	Sed-Water	0.133	DU1
DU_SedW	0.867	DU	Sed-Water	0.133	DU1
